Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.3.131-65.54.95.75-56175-80-6,192.168.3.131,56175,65.54.95.75,80,6,26/01/2011 01:53:30 AM,4395752,7,6,2057.0,501.0,686.0,0.0,293.85714285714283,366.5044013248356,167.0,0.0,83.5,91.46966710336274,581.9254589430888,2.9574006904848136,366312.6666666666,1077271.5807059926,3777982.0,62.0,617770.0,102961.66666666666,100035.34981528614,214409.0,319.0,4383093.0,876618.6,1740881.3761952019,3979331.0,1029.0,0,0,0,0,152,132,1.5924465256456688,1.3649541648391448,0.0,686.0,182.71428571428572,281.02844875739714,78976.989010989,1,2,0,6,12,0,0,0,0.0,196.76923076923077,293.85714285714283,83.5,0,0,0,2558,6,6341,0,158,0,38,8192,6296,3,20,0,0,0,0,1.295981610001883E15,0.0,1.295981610001883E15,1.295981610001883E15,NeedManualLabel
192.168.3.131-208.82.236.129-58434-80-6,192.168.3.131,58434,208.82.236.129,80,6,26/01/2011 01:53:39 AM,111557,3,5,627.0,3646.0,627.0,0.0,209.0,361.99861878189535,1460.0,0.0,729.2,730.0021917775316,38303.28890163772,71.71221886569198,15936.714285714288,26951.57306302229,60531.0,3.0,50154.0,25077.0,34943.80291267681,49786.0,368.0,61845.0,15461.25,30343.893931344188,60973.0,3.0,0,0,0,0,72,112,26.89208207463449,44.820136791057486,0.0,1460.0,474.77777777777777,627.9609418144129,394334.9444444444,1,2,0,4,7,0,0,0,1.0,534.125,209.0,729.2,0,0,0,4273,4,69592,0,78,0,455,8192,5007,1,20,0,0,0,0,1.295981619632686E15,0.0,1.295981619632686E15,1.295981619632686E15,NeedManualLabel
192.168.3.131-208.82.236.129-58434-80-6,192.168.3.131,58434,208.82.236.129,80,6,26/01/2011 01:53:39 AM,3145,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,635.9300476947536,3145.0,0.0,3145.0,3145.0,3145.0,3145.0,0.0,3145.0,3145.0,0,0,0,0,0,0,0,0,0,40,0,635.9300476947536,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,16425,0,0,20,0,0,0,0,1.295981619744312E15,0.0,1.295981619744312E15,1.295981619744312E15,NeedManualLabel
72.14.203.102-192.168.3.131-80-57878-6,72.14.203.102,80,192.168.3.131,57878,6,26/01/2011 01:53:39 AM,1464838,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.048008039114223,732419.0,1035695.059763249,1464766.0,72.0,0,0,0,0,0,1464766.0,1464766.0,0.0,1464766.0,1464766.0,0,0,0,0,20,40,0.6826693463714076,1.3653386927428153,0.0,0.0,0.0,0.0,0.0,2,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,125,16313,0,20,0,0,0,0,1.295981619941267E15,0.0,1.295981619941267E15,1.295981619941267E15,NeedManualLabel
192.168.3.131-208.82.236.129-58439-80-6,192.168.3.131,58439,208.82.236.129,80,6,26/01/2011 01:53:41 AM,113439,3,4,596.0,2331.0,596.0,0.0,198.66666666666666,344.10076043701696,1460.0,0.0,582.75,714.5746403747244,25802.413631996053,61.70717301809783,18906.5,29149.698487291425,62892.0,1.0,49738.0,24869.0,34726.01402407135,49424.0,314.0,64072.0,21357.333333333336,36293.61495267912,63263.0,1.0,0,0,0,0,72,92,26.4459312934705,35.26124172462733,0.0,1460.0,365.875,557.3586784365804,310648.6964285714,1,2,0,3,6,0,0,0,1.0,418.14285714285717,198.66666666666666,582.75,0,0,0,0,0,0,0,85,0,333,8192,4976,1,20,0,0,0,0,1.295981621841627E15,0.0,1.295981621841627E15,1.295981621841627E15,NeedManualLabel
192.168.3.131-208.82.236.129-58439-80-6,192.168.3.131,58439,208.82.236.129,80,6,26/01/2011 01:53:41 AM,1649,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1212.856276531231,1649.0,0.0,1649.0,1649.0,1649.0,1649.0,0.0,1649.0,1649.0,0,0,0,0,0,0,0,0,0,40,0,1212.856276531231,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,16425,0,0,20,0,0,0,0,1.295981621955118E15,0.0,1.295981621955118E15,1.295981621955118E15,NeedManualLabel
192.168.3.131-208.82.236.130-58417-80-6,192.168.3.131,58417,208.82.236.130,80,6,26/01/2011 01:53:31 AM,10999081,6,10,443.0,10340.0,443.0,0.0,73.83333333333333,180.85399267549133,1460.0,0.0,1034.0,686.7022644494483,980.3546314460272,1.4546669853599588,733272.0666666668,2792474.7081855154,1.0827123E7,0.0,1.0998336E7,2199667.2,4822957.200001852,1.0827123E7,802.0,1.0949004E7,1216556.0,3626741.587642687,1.0887734E7,0.0,0,0,0,0,132,212,0.5455001195099844,0.9091668658499742,0.0,1460.0,634.2941176470589,719.9069180027618,518265.9705882352,1,2,0,5,15,0,0,0,1.0,673.9375,73.83333333333333,1034.0,0,0,0,10783,9,89069,0,27,0,646,8192,4823,1,20,50102.0,0.0,50102.0,50102.0,6.479908109569875E14,9.163973778366479E14,1.295981611086852E15,1.0827123E7,NeedManualLabel
192.168.3.131-208.82.236.130-58417-80-6,192.168.3.131,58417,208.82.236.130,80,6,26/01/2011 01:53:42 AM,98,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,20408.163265306124,98.0,0.0,98.0,98.0,98.0,98.0,0.0,98.0,98.0,0,0,0,0,0,0,0,0,0,40,0,20408.163265306124,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,16425,0,0,20,0,0,0,0,1.295981622085955E15,0.0,1.295981622085955E15,1.295981622085955E15,NeedManualLabel
192.168.3.131-204.9.163.166-58411-80-6,192.168.3.131,58411,204.9.163.166,80,6,26/01/2011 01:53:31 AM,10461807,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.19117156338288405,1.0461807E7,0.0,1.0461807E7,1.0461807E7,1.0461807E7,1.0461807E7,0.0,1.0461807E7,1.0461807E7,0,0,0,0,0,0,0,0,0,40,0,0.19117156338288405,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,16370,0,0,20,0,0,0,0,6.479908111028035E14,9.163973785594978E14,1.2959816117438E15,1.0461807E7,NeedManualLabel
192.168.3.131-65.54.95.68-56194-80-6,192.168.3.131,56194,65.54.95.68,80,6,26/01/2011 01:53:38 AM,3677655,4,4,710.0,168.0,710.0,0.0,177.5,355.0,168.0,0.0,42.0,84.0,238.73908781546936,2.1752992056079212,525379.2857142857,1294236.229290943,3456038.0,63.0,221617.0,73872.33333333333,116566.61984604911,208267.0,246.0,3664614.0,1221538.0,2103824.418226008,3650818.0,1780.0,0,0,0,0,92,92,1.0876496028039606,1.0876496028039606,0.0,710.0,97.55555555555556,236.29172177158003,55833.77777777778,1,2,0,2,7,0,0,0,1.0,109.75,177.5,42.0,0,0,0,0,0,0,0,88,0,21,8192,6296,1,20,0,0,0,0,1.295981618723119E15,0.0,1.295981618723119E15,1.295981618723119E15,NeedManualLabel
192.168.3.131-65.54.95.68-56174-80-6,192.168.3.131,56174,65.54.95.68,80,6,26/01/2011 01:53:33 AM,9871042,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.20261285485362135,9871042.0,0.0,9871042.0,9871042.0,9871042.0,9871042.0,0.0,9871042.0,9871042.0,0,0,0,0,0,0,0,0,0,40,0,0.20261285485362135,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,16186,0,0,20,0,0,0,0,6.479908116374145E14,9.163973801510198E14,1.295981613403787E15,9871042.0,NeedManualLabel
192.168.3.131-65.54.95.68-56194-80-6,192.168.3.131,56194,65.54.95.68,80,6,26/01/2011 01:53:42 AM,874148,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2.287942087609878,874148.0,0.0,874148.0,874148.0,874148.0,874148.0,0.0,874148.0,874148.0,0,0,0,0,0,0,0,0,0,40,0,2.287942087609878,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,16383,0,0,20,0,0,0,0,1.29598162240085E15,0.0,1.29598162240085E15,1.29598162240085E15,NeedManualLabel
192.168.3.131-65.54.95.75-56175-80-6,192.168.3.131,56175,65.54.95.75,80,6,26/01/2011 01:53:34 AM,8877350,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.22529245777174495,8877350.0,0.0,8877350.0,8877350.0,8877350.0,8877350.0,0.0,8877350.0,8877350.0,0,0,0,0,0,0,0,0,0,40,0,0.22529245777174495,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,16299,0,0,20,0,0,0,0,6.47990811637527E14,9.163973815564715E14,1.295981614397704E15,8877350.0,NeedManualLabel
192.168.3.131-204.9.163.166-58443-80-6,192.168.3.131,58443,204.9.163.166,80,6,26/01/2011 01:53:42 AM,2151433,4,4,299.0,218.0,299.0,0.0,74.75,149.5,218.0,0.0,54.5,109.0,240.3049502354942,3.718451841168189,307347.5714285714,662978.0792114867,1802335.0,63.0,349098.0,116366.0,140845.0999893145,273016.0,187.0,2075601.0,691867.0,1132509.9826142814,1998867.0,1056.0,0,0,0,0,92,92,1.8592259205840944,1.8592259205840944,0.0,299.0,57.44444444444444,115.77252600586108,13403.27777777778,1,2,0,2,7,0,0,0,1.0,64.625,74.75,54.5,0,0,0,0,0,0,0,37,0,27,8192,14,1,20,0,0,0,0,1.295981622205977E15,0.0,1.295981622205977E15,1.295981622205977E15,NeedManualLabel
192.168.3.131-206.108.207.163-56136-80-6,192.168.3.131,56136,206.108.207.163,80,6,26/01/2011 01:53:16 AM,30029914,2,3,0.0,414.0,0.0,0.0,0.0,0.0,414.0,0.0,138.0,239.02301144450507,13.786253267325373,0.16650064332518566,7507478.5,1.5007840093481928E7,3.0019238E7,60.0,8536.0,8536.0,0.0,8536.0,8536.0,3.0021438E7,1.5010719E7,2.1225335973748025E7,3.0019298E7,2140.0,0,0,0,0,52,72,0.06660025733007427,0.0999003859951114,0.0,414.0,69.0,169.01479225203929,28566.0,1,2,0,1,4,0,0,0,1.0,82.8,0.0,138.0,0,0,0,0,0,0,0,0,0,82,8192,183,0,20,8536.0,0.0,8536.0,8536.0,6.47990813287592E14,9.163973539908711E14,1.295981596555946E15,3.0019238E7,NeedManualLabel
172.16.255.1-204.9.163.158-10616-80-6,172.16.255.1,10616,204.9.163.158,80,6,26/01/2011 01:53:47 AM,149916,3,4,65.0,281.0,65.0,0.0,21.666666666666668,37.52776749732568,281.0,0.0,70.25,140.5,2307.9591237759814,46.69281464286667,24986.0,38309.31377093565,74912.0,3.0,75199.0,37599.5,52927.649678594265,75025.0,174.0,75004.0,25001.333333333336,42657.40594941672,74256.0,3.0,0,0,0,0,72,92,20.01120627551429,26.681608367352386,0.0,281.0,43.25,98.72146965796534,9745.92857142857,1,2,0,2,6,0,0,0,1.0,49.42857142857143,21.666666666666668,70.25,0,0,0,0,0,0,0,9,0,40,8192,12,1,20,0,0,0,0,1.295981627867405E15,0.0,1.295981627867405E15,1.295981627867405E15,NeedManualLabel
172.16.255.1-204.9.163.158-10616-80-6,172.16.255.1,10616,204.9.163.158,80,6,26/01/2011 01:53:48 AM,233,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,8583.690987124464,233.0,0.0,233.0,233.0,233.0,233.0,0.0,233.0,233.0,0,0,0,0,0,0,0,0,0,40,0,8583.690987124464,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,16354,0,0,20,0,0,0,0,1.295981628017406E15,0.0,1.295981628017406E15,1.295981628017406E15,NeedManualLabel
192.168.3.131-208.82.236.129-58440-80-6,192.168.3.131,58440,208.82.236.129,80,6,26/01/2011 01:53:41 AM,6936499,3,4,626.0,2788.0,626.0,0.0,208.66666666666666,361.4212685127057,1460.0,0.0,697.0,806.6283737467542,492.17912379141114,1.0091546182014874,1156083.1666666665,2743186.934870638,6754614.0,2.0,6804246.0,3402123.0,4741138.239933739,6754614.0,49632.0,6886921.0,2295640.333333333,3975452.109447218,6886097.0,2.0,0,0,0,0,72,92,0.43249483637206604,0.5766597818294215,0.0,1460.0,426.75,635.8498812051249,404305.0714285714,1,2,0,3,6,0,0,0,1.0,487.7142857142857,208.66666666666666,697.0,0,0,0,0,0,0,0,89,0,398,8192,5006,1,20,49632.0,0.0,49632.0,49632.0,6.47990814322884E14,9.163973883561419E14,1.295981621891154E15,6754614.0,NeedManualLabel
192.168.3.131-208.82.236.129-58440-80-6,192.168.3.131,58440,208.82.236.129,80,6,26/01/2011 01:53:48 AM,1349,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1482.5796886582655,1349.0,0.0,1349.0,1349.0,1349.0,1349.0,0.0,1349.0,1349.0,0,0,0,0,0,0,0,0,0,40,0,1482.5796886582655,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,16425,0,0,20,0,0,0,0,1.295981628827707E15,0.0,1.295981628827707E15,1.295981628827707E15,NeedManualLabel
192.168.3.131-65.54.95.75-56213-80-6,192.168.3.131,56213,65.54.95.75,80,6,26/01/2011 01:53:47 AM,3673230,4,4,710.0,167.0,710.0,0.0,177.5,355.0,167.0,0.0,41.75,83.5,238.75444772039864,2.1779197055452557,524747.1428571428,1290228.4057563127,3446090.0,69.0,227140.0,75713.33333333333,120026.52966879169,214125.0,341.0,3660625.0,1220208.3333333333,2100448.647175725,3645590.0,2288.0,0,0,0,0,92,92,1.0889598527726279,1.0889598527726279,0.0,710.0,97.44444444444444,236.25468837205705,55816.27777777778,1,2,0,2,7,0,0,0,1.0,109.625,177.5,41.75,0,0,0,0,0,0,0,88,0,20,8192,6296,1,20,0,0,0,0,1.295981627722597E15,0.0,1.295981627722597E15,1.295981627722597E15,NeedManualLabel
192.168.3.131-65.54.95.75-56214-80-6,192.168.3.131,56214,65.54.95.75,80,6,26/01/2011 01:53:47 AM,3673206,4,4,710.0,167.0,710.0,0.0,177.5,355.0,167.0,0.0,41.75,83.5,238.7560076946406,2.1779339356409633,524743.7142857143,1289747.2975390328,3444973.0,42.0,228233.0,76077.66666666667,120147.75654307214,214606.0,263.0,3659884.0,1219961.3333333333,2100065.8396348753,3644896.0,754.0,0,0,0,0,92,92,1.0889669678204816,1.0889669678204816,0.0,710.0,97.44444444444444,236.25468837205705,55816.27777777778,1,2,0,2,7,0,0,0,1.0,109.625,177.5,41.75,0,0,0,0,0,0,0,88,0,20,8192,6296,1,20,0,0,0,0,1.29598162772349E15,0.0,1.29598162772349E15,1.29598162772349E15,NeedManualLabel
72.14.213.156-192.168.3.131-80-57071-6,72.14.213.156,80,192.168.3.131,57071,6,26/01/2011 01:53:47 AM,4344782,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6904834350722314,2172391.0,3072121.577387197,4344709.0,73.0,0,0,0,0,0,4344709.0,4344709.0,0.0,4344709.0,4344709.0,0,0,0,0,20,40,0.23016114502407714,0.4603222900481543,0.0,0.0,0.0,0.0,0.0,2,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,269,16445,0,20,0,0,0,0,1.295981627060661E15,0.0,1.295981627060661E15,1.295981627060661E15,NeedManualLabel
72.14.213.167-192.168.3.131-80-57032-6,72.14.213.167,80,192.168.3.131,57032,6,26/01/2011 01:53:47 AM,3797989,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.789891703214517,1898994.5,2685491.85289036,3797924.0,65.0,0,0,0,0,0,3797924.0,3797924.0,0.0,3797924.0,3797924.0,0,0,0,0,20,40,0.263297234404839,0.526594468809678,0.0,0.0,0.0,0.0,0.0,2,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,308,16319,0,20,0,0,0,0,1.295981627607568E15,0.0,1.295981627607568E15,1.295981627607568E15,NeedManualLabel
192.168.3.131-208.82.236.129-58464-80-6,192.168.3.131,58464,208.82.236.129,80,6,26/01/2011 01:53:52 AM,273411,5,9,621.0,8724.0,621.0,0.0,124.2,277.7196428054739,1460.0,0.0,969.3333333333334,727.0928413895986,34179.312463653616,51.20496249236497,21031.615384615383,42908.407359044955,149409.0,1.0,272605.0,68151.25,71901.2570561183,169852.0,404.0,222641.0,27830.124999999996,52393.856538549844,149886.0,1.0,0,0,0,0,112,192,18.28748660441606,32.91747588794891,0.0,1460.0,623.0000000000001,719.5972087613618,517820.1428571429,1,2,0,5,13,0,0,0,1.0,667.5,124.2,969.3333333333334,0,0,0,9345,7,42064,0,44,0,623,8192,5001,1,20,0,0,0,0,1.29598163228861E15,0.0,1.29598163228861E15,1.29598163228861E15,NeedManualLabel
192.168.3.131-208.82.236.129-58464-80-6,192.168.3.131,58464,208.82.236.129,80,6,26/01/2011 01:53:52 AM,480,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,4166.666666666667,480.0,0.0,480.0,480.0,480.0,480.0,0.0,480.0,480.0,0,0,0,0,0,0,0,0,0,40,0,4166.666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,16069,0,0,20,0,0,0,0,1.295981632562062E15,0.0,1.295981632562062E15,1.295981632562062E15,NeedManualLabel
192.168.3.131-65.54.95.75-56213-80-6,192.168.3.131,56213,65.54.95.75,80,6,26/01/2011 01:53:51 AM,1882035,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0626794932081498,1882035.0,0.0,1882035.0,1882035.0,1882035.0,1882035.0,0.0,1882035.0,1882035.0,0,0,0,0,0,0,0,0,0,40,0,1.0626794932081498,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,16383,0,0,20,0,0,0,0,1.295981631395892E15,0.0,1.295981631395892E15,1.295981631395892E15,NeedManualLabel
192.168.3.131-65.54.95.75-56214-80-6,192.168.3.131,56214,65.54.95.75,80,6,26/01/2011 01:53:51 AM,1881321,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1.0630828019248177,1881321.0,0.0,1881321.0,1881321.0,1881321.0,1881321.0,0.0,1881321.0,1881321.0,0,0,0,0,0,0,0,0,0,40,0,1.0630828019248177,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,16383,0,0,20,0,0,0,0,1.295981631396729E15,0.0,1.295981631396729E15,1.295981631396729E15,NeedManualLabel
172.16.255.1-204.9.163.158-10617-80-6,172.16.255.1,10617,204.9.163.158,80,6,26/01/2011 01:53:55 AM,169587,3,4,65.0,281.0,65.0,0.0,21.666666666666668,37.52776749732568,281.0,0.0,70.25,140.5,2040.250726765613,41.2767488073968,28264.500000000004,42978.27252345073,84388.0,3.0,84729.0,42364.5,59585.7671302468,84498.0,231.0,85199.0,28399.666666666664,47669.24484752547,83434.0,3.0,0,0,0,0,72,92,17.690035203170055,23.58671360422674,0.0,281.0,43.25,98.72146965796534,9745.92857142857,1,2,0,2,6,0,0,0,1.0,49.42857142857143,21.666666666666668,70.25,0,0,0,0,0,0,0,9,0,40,8192,12,1,20,0,0,0,0,1.295981635087274E15,0.0,1.295981635087274E15,1.295981635087274E15,NeedManualLabel
172.16.255.1-204.9.163.158-10617-80-6,172.16.255.1,10617,204.9.163.158,80,6,26/01/2011 01:53:55 AM,238,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,8403.361344537814,238.0,0.0,238.0,238.0,238.0,238.0,0.0,238.0,238.0,0,0,0,0,0,0,0,0,0,40,0,8403.361344537814,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,16354,0,0,20,0,0,0,0,1.295981635256951E15,0.0,1.295981635256951E15,1.295981635256951E15,NeedManualLabel
192.168.3.131-72.14.213.101-55968-80-6,192.168.3.131,55968,72.14.213.101,80,6,26/01/2011 01:52:25 AM,91246536,6,6,1648.0,604.0,1369.0,0.0,274.6666666666667,547.6041149102758,302.0,0.0,100.66666666666666,155.9521294072853,24.680388962930053,0.13151184172076405,8295139.636363637,2.7425103111521173E7,9.0984743E7,26.0,261793.0,52358.6,97406.65487686146,225879.0,26.0,9.1227371E7,1.82454742E7,4.066260991223792E7,9.0984777E7,768.0,0,0,0,0,144,132,0.06575592086038202,0.06575592086038202,0.0,1369.0,173.23076923076923,381.25825758186403,145357.858974359,1,2,0,4,11,0,0,0,1.0,187.66666666666666,274.6666666666667,100.66666666666667,0,0,0,2252,4,9296,0,137,0,50,8192,1002,2,20,261793.0,0.0,261793.0,261793.0,6.479908179929945E14,9.16397274427071E14,1.295981545001246E15,9.0984743E7,NeedManualLabel
172.16.255.1-204.9.163.158-10618-80-6,172.16.255.1,10618,204.9.163.158,80,6,26/01/2011 01:53:56 AM,152524,3,4,65.0,281.0,65.0,0.0,21.666666666666668,37.52776749732568,281.0,0.0,70.25,140.5,2268.49544989641,45.89441661640136,25420.666666666664,38626.69755320362,75639.0,99.0,75935.0,37967.5,53415.55335761299,75738.0,197.0,76885.0,25628.333333333336,42953.89180660273,75223.0,271.0,0,0,0,0,72,92,19.66903569274344,26.225380923657916,0.0,281.0,43.25,98.72146965796534,9745.92857142857,1,2,0,2,6,0,0,0,1.0,49.42857142857143,21.666666666666668,70.25,0,0,0,0,0,0,0,9,0,40,8192,12,1,20,0,0,0,0,1.295981636397751E15,0.0,1.295981636397751E15,1.295981636397751E15,NeedManualLabel
172.16.255.1-204.9.163.158-10618-80-6,172.16.255.1,10618,204.9.163.158,80,6,26/01/2011 01:53:56 AM,107,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,18691.58878504673,107.0,0.0,107.0,107.0,107.0,107.0,0.0,107.0,107.0,0,0,0,0,0,0,0,0,0,40,0,18691.58878504673,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,16354,0,0,20,0,0,0,0,1.29598163655032E15,0.0,1.29598163655032E15,1.29598163655032E15,NeedManualLabel
172.16.255.1-204.9.163.158-10619-80-6,172.16.255.1,10619,204.9.163.158,80,6,26/01/2011 01:53:56 AM,150979,3,4,65.0,281.0,65.0,0.0,21.666666666666668,37.52776749732568,281.0,0.0,70.25,140.5,2291.709443035124,46.36406387643314,25163.166666666664,38488.982321784846,75018.0,4.0,74971.0,37485.5,52752.28719686001,74787.0,184.0,76297.0,25432.333333333336,43195.51900756991,75307.0,4.0,0,0,0,0,72,92,19.87031308989992,26.493750786533226,0.0,281.0,43.25,98.72146965796534,9745.92857142857,1,2,0,2,6,0,0,0,1.0,49.42857142857143,21.666666666666668,70.25,0,0,0,0,0,0,0,9,0,40,8192,46,1,20,0,0,0,0,1.295981636585007E15,0.0,1.295981636585007E15,1.295981636585007E15,NeedManualLabel
172.16.255.1-204.9.163.158-10619-80-6,172.16.255.1,10619,204.9.163.158,80,6,26/01/2011 01:53:56 AM,112,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,17857.14285714286,112.0,0.0,112.0,112.0,112.0,112.0,0.0,112.0,112.0,0,0,0,0,0,0,0,0,0,40,0,17857.14285714286,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,16354,0,0,20,0,0,0,0,1.295981636736049E15,0.0,1.295981636736049E15,1.295981636736049E15,NeedManualLabel
192.168.3.131-206.108.207.155-56169-80-6,192.168.3.131,56169,206.108.207.155,80,6,26/01/2011 01:53:28 AM,30058145,2,3,0.0,414.0,0.0,0.0,0.0,0.0,414.0,0.0,138.0,239.02301144450507,13.773305039283029,0.16634426375945688,7514536.25,1.501181162897917E7,3.0032247E7,42.0,25037.0,25037.0,0.0,25037.0,25037.0,3.003315E7,1.5016575E7,2.1235426387515556E7,3.0032289E7,861.0,0,0,0,0,52,72,0.06653770550378275,0.09980655825567412,0.0,414.0,69.0,169.01479225203929,28566.0,1,2,0,1,4,0,0,0,1.0,82.8,0.0,138.0,0,0,0,0,0,0,0,0,0,82,8192,183,0,20,25037.0,0.0,25037.0,25037.0,6.479908190935845E14,9.163973621833869E14,1.295981608154922E15,3.0032247E7,NeedManualLabel
192.168.3.131-65.54.95.75-56234-80-6,192.168.3.131,56234,65.54.95.75,80,6,26/01/2011 01:53:56 AM,3660049,5,7,660.0,5203.0,660.0,0.0,132.0,295.16097302997224,1460.0,0.0,743.2857142857142,730.845791825178,1601.8911222226807,3.27864463016752,332731.7272727273,1086041.6653079283,3607215.0,32.0,52834.0,13208.5,9487.650235964646,22417.0,237.0,3647222.0,607870.3333333333,1469404.2815348902,3607251.0,779.0,0,0,0,0,112,152,1.3661019292364665,1.9125427009310532,0.0,1460.0,451.0,636.6262639885351,405293.0,1,2,0,2,11,0,0,0,1.0,488.5833333333333,132.0,743.2857142857143,0,0,0,5863,5,147693,0,55,0,433,8192,6296,1,20,0,0,0,0,1.295981636735221E15,0.0,1.295981636735221E15,1.295981636735221E15,NeedManualLabel
